164.132.96.137 - - [01/Nov/2024:12:44:25 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.270 uct="0.000" uht="0.263" urt="0.263"
95.108.181.93 - - [01/Nov/2024:12:47:42 +0300] "GET /2017/05/19/ HTTP/1.1" 200 10290 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B411 Safari/600.1.4 (compatible; YandexMobileBot/3.0; +http://yandex.com/bots)"rt=0.256 uct="0.000" uht="0.192" urt="0.256"
104.152.52.35 - - [01/Nov/2024:12:50:19 +0300] "GET / HTTP/1.0" 200 3698 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"rt=0.418 uct="-" uht="-" urt="-"
93.120.131.74 - - [01/Nov/2024:12:56:23 +0300] "GET / HTTP/1.1" 200 3698 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
194.58.113.224 - - [01/Nov/2024:12:58:05 +0300] "GET / HTTP/1.1" 301 185 "http://dbadmins.ru/" "Mozilla/5.0 (compatible; StatOnlineRuBot/1.0)"rt=0.000 uct="-" uht="-" urt="-"
62.75.198.172 - - [01/Nov/2024:12:58:09 +0300] "POST /wp-cron.php?doing_wp_cron=1565776688.9177799224853515625000 HTTP/1.1" 200 31 "https://dbadmins.ru/wp-cron.php?doing_wp_cron=1565776688.9177799224853515625000" "WordPress/5.0.4; https://dbadmins.ru"rt=0.547 uct="0.000" uht="0.547" urt="0.547"
194.58.113.224 - - [01/Nov/2024:12:58:09 +0300] "GET / HTTP/1.1" 200 64186 "https://dbadmins.ru/" "Mozilla/5.0 (compatible; StatOnlineRuBot/1.0)"rt=1.027 uct="0.000" uht="0.941" urt="1.027"
118.139.177.119 - - [01/Nov/2024:12:58:37 +0300] "GET /w00tw00t.at.ISC.SANS.DFind:) HTTP/1.1" 400 173 "-" "-"rt=0.241 uct="-" uht="-" urt="-"
35.220.141.147 - - [01/Nov/2024:12:59:50 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.192 uct="0.000" uht="0.192" urt="0.192"
35.220.141.147 - - [01/Nov/2024:12:59:52 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.482 uct="0.000" uht="0.200" urt="0.200"
35.220.141.147 - - [01/Nov/2024:12:59:53 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.552 uct="0.000" uht="0.265" urt="0.265"
46.229.168.152 - - [01/Nov/2024:13:07:13 +0300] "GET /tag/sysstat/ HTTP/1.1" 200 9440 "-" "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"rt=0.252 uct="0.000" uht="0.193" urt="0.252"
